ISIN,SP_rating,Moody_rating,Currency,Is_Emerging_Market,Seniority,Callable,Days_to_Settle,Issue_Date,Collateral_Type,Coupon_Frequency,Coupon_Type,Maturity_Date,Industry_Group,Industry_Sector,Industry_SubGroup,Issuer_Name,Ticker,Country_Of_Domicile,Risk_Stripe
ISIN322,sp_rating3,moody_rating1,Currency3,N,Seniority0,N,3,21-Jan-11,Collateral Type2,Coupon Frequency1,Coupon Type0,21-Jan-21,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name94,Ticker84,Country7,Stripe 4
ISIN323,sp_rating3,moody_rating1,Currency3,N,Seniority0,N,3,12-Jan-10,Collateral Type2,Coupon Frequency1,Coupon Type0,13-Jan-20,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name94,Ticker84,Country7,Stripe 4
ISIN324,sp_rating0,moody_rating10,Currency3,N,Seniority2,N,3,14-Sep-10,Collateral Type2,Coupon Frequency1,Coupon Type0,14-Sep-20,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name94,Ticker84,Country7,Stripe 3
ISIN325,sp_rating0,moody_rating10,Currency3,N,Seniority2,N,3,14-Sep-10,Collateral Type2,Coupon Frequency1,Coupon Type0,14-Sep-20,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name94,Ticker84,Country7,Stripe 3
ISIN326,sp_rating0,moody_rating11,Currency3,N,Seniority0,N,3,14-Jan-10,Collateral Type0,Coupon Frequency1,Coupon Type0,14-Jan-20,Industry Group8,Industry Sector2,Industry SubGroup25,Issuer Name149,Ticker117,Country10,Stripe 4
ISIN327,sp_rating0,moody_rating11,Currency3,N,Seniority0,N,3,3-Dec-13,Collateral Type0,Coupon Frequency1,Coupon Type0,3-Dec-18,Industry Group8,Industry Sector2,Industry SubGroup25,Issuer Name149,Ticker117,Country10,Stripe 4
ISIN328,sp_rating0,moody_rating11,Currency3,N,Seniority0,N,3,13-Aug-09,Collateral Type0,Coupon Frequency1,Coupon Type0,13-Aug-19,Industry Group8,Industry Sector2,Industry SubGroup25,Issuer Name149,Ticker117,Country10,Stripe 4
ISIN329,sp_rating0,moody_rating11,Currency3,N,Seniority0,N,3,14-Jan-10,Collateral Type0,Coupon Frequency1,Coupon Type0,14-Jan-20,Industry Group8,Industry Sector2,Industry SubGroup25,Issuer Name149,Ticker117,Country10,Stripe 4
ISIN330,sp_rating0,moody_rating11,Currency3,N,Seniority0,N,3,10-Aug-10,Collateral Type0,Coupon Frequency1,Coupon Type0,10-Aug-17,Industry Group8,Industry Sector2,Industry SubGroup25,Issuer Name149,Ticker117,Country10,Stripe 4
ISIN331,sp_rating0,moody_rating11,Currency3,N,Seniority0,N,3,14-Jan-11,Collateral Type0,Coupon Frequency1,Coupon Type0,14-Jan-21,Industry Group8,Industry Sector2,Industry SubGroup25,Issuer Name149,Ticker117,Country10,Stripe 4
ISIN332,sp_rating0,moody_rating11,Currency3,N,Seniority0,N,3,3-Dec-13,Collateral Type0,Coupon Frequency1,Coupon Type0,3-Dec-18,Industry Group8,Industry Sector2,Industry SubGroup25,Issuer Name149,Ticker117,Country10,Stripe 4
ISIN333,sp_rating3,moody_rating3,Currency3,N,Seniority0,N,3,24-Jun-14,Collateral Type0,Coupon Frequency1,Coupon Type0,24-Jun-19,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name150,Ticker117,Country10,Stripe 4
ISIN334,sp_rating3,moody_rating3,Currency3,N,Seniority0,N,3,22-Feb-12,Collateral Type0,Coupon Frequency1,Coupon Type0,22-Feb-17,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name150,Ticker117,Country10,Stripe 4
ISIN335,sp_rating3,moody_rating3,Currency3,N,Seniority0,N,3,24-Jun-14,Collateral Type0,Coupon Frequency1,Coupon Type0,24-Jun-19,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name150,Ticker117,Country10,Stripe 4
ISIN336,sp_rating3,moody_rating3,Currency3,N,Seniority0,N,3,21-Jan-15,Collateral Type0,Coupon Frequency1,Coupon Type0,21-Jan-20,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name150,Ticker117,Country10,Stripe 4
ISIN337,sp_rating3,moody_rating3,Currency3,N,Seniority0,N,3,29-Jul-15,Collateral Type0,Coupon Frequency1,Coupon Type0,29-Jul-20,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name150,Ticker117,Country10,Stripe 4
ISIN338,sp_rating3,moody_rating3,Currency3,N,Seniority0,N,3,29-Jul-15,Collateral Type0,Coupon Frequency1,Coupon Type0,29-Jul-25,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name150,Ticker117,Country10,Stripe 4
ISIN339,sp_rating1,moody_rating17,Currency3,N,Seniority2,N,3,10-Jun-15,Collateral Type3,Coupon Frequency1,Coupon Type0,10-Jun-25,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name150,Ticker117,Country10,Stripe 3
ISIN340,sp_rating0,moody_rating10,Currency3,N,Seniority2,N,3,7-Apr-11,Collateral Type3,Coupon Frequency1,Coupon Type0,7-Apr-21,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name150,Ticker117,Country10,Stripe 3
ISIN341,sp_rating12,moody_rating10,Currency3,N,Seniority2,N,3,23-Oct-12,Collateral Type3,Coupon Frequency1,Coupon Type0,1-Nov-22,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name151,Ticker118,Country6,Stripe 2
ISIN342,sp_rating16,moody_rating18,Currency3,N,Seniority0,N,3,23-Jul-15,Collateral Type0,Coupon Frequency1,Coupon Type0,23-Jul-20,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name152,Ticker86,Country6,Stripe 4
ISIN343,sp_rating16,moody_rating18,Currency3,N,Seniority0,N,3,10-Dec-10,Collateral Type0,Coupon Frequency1,Coupon Type0,10-Dec-20,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name96,Ticker86,Country10,Stripe 4
ISIN344,sp_rating3,moody_rating1,Currency3,N,Seniority0,N,3,25-Feb-10,Collateral Type0,Coupon Frequency1,Coupon Type0,25-Feb-20,Industry Group33,Industry Sector2,Industry SubGroup54,Issuer Name153,Ticker119,Country7,Stripe 4
ISIN345,sp_rating12,moody_rating0,Currency3,N,Seniority0,N,3,13-Mar-13,Collateral Type0,Coupon Frequency1,Coupon Type0,13-Sep-16,Industry Group8,Industry Sector2,Industry SubGroup25,Issuer Name154,Ticker120,Country15,Stripe 11
ISIN346,sp_rating16,moody_rating15,Currency3,N,Seniority0,N,3,14-Jan-11,Collateral Type0,Coupon Frequency1,Coupon Type0,14-Jan-21,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name155,Ticker121,Country14,Stripe 4
ISIN347,sp_rating0,moody_rating19,Currency3,N,Seniority1,Y,3,23-Sep-14,Collateral Type1,Coupon Frequency1,Coupon Type1,23-Mar-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name155,Ticker121,Country14,Stripe 3
ISIN348,sp_rating16,moody_rating15,Currency3,N,Seniority0,N,3,14-Jan-11,Collateral Type0,Coupon Frequency1,Coupon Type0,14-Jan-21,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name155,Ticker121,Country14,Stripe 4
ISIN349,sp_rating16,moody_rating15,Currency3,N,Seniority0,N,3,4-Apr-14,Collateral Type0,Coupon Frequency1,Coupon Type0,4-Apr-19,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name155,Ticker121,Country14,Stripe 4
ISIN350,sp_rating9,moody_rating0,Currency3,N,Seniority2,N,3,13-May-11,Collateral Type3,Coupon Frequency1,Coupon Type0,13-May-21,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name155,Ticker121,Country14,Stripe 3
ISIN351,sp_rating9,moody_rating0,Currency3,N,Seniority2,N,3,13-May-11,Collateral Type3,Coupon Frequency1,Coupon Type0,13-May-21,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name155,Ticker121,Country14,Stripe 3
ISIN352,sp_rating7,moody_rating8,Currency3,N,Seniority1,Y,3,10-Dec-03,Collateral Type2,Coupon Frequency1,Coupon Type1,29-Dec-49,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name156,Ticker13,Country6,Stripe 3
ISIN353,sp_rating1,moody_rating10,Currency3,N,Seniority1,Y,3,4-Jun-09,Collateral Type1,Coupon Frequency1,Coupon Type1,30-Sep-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name120,Ticker103,Country8,Stripe 3
ISIN354,sp_rating10,moody_rating18,Currency3,N,Seniority0,N,3,15-Jan-10,Collateral Type0,Coupon Frequency1,Coupon Type0,15-Jan-20,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name120,Ticker103,Country8,Stripe 4
ISIN355,sp_rating2,moody_rating16,Currency3,N,Seniority0,Y,3,3-Apr-13,Collateral Type0,Coupon Frequency1,Coupon Type0,15-Jun-20,Industry Group34,Industry Sector5,Industry SubGroup55,Issuer Name157,Ticker122,Country1,Stripe 0
ISIN356,sp_rating2,moody_rating16,Currency3,N,Seniority2,N,3,3-Jul-03,Collateral Type3,Coupon Frequency1,Coupon Type0,3-Jul-18,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name14,Ticker13,Country7,Stripe 3
ISIN357,sp_rating7,moody_rating16,Currency3,N,Seniority1,Y,3,4-Oct-07,Collateral Type1,Coupon Frequency1,Coupon Type1,5-Apr-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name14,Ticker13,Country7,Stripe 3
ISIN358,sp_rating7,moody_rating8,Currency3,N,Seniority1,Y,3,4-Oct-07,Collateral Type1,Coupon Frequency1,Coupon Type1,29-Mar-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name14,Ticker13,Country7,Stripe 3
ISIN359,sp_rating1,moody_rating13,Currency3,N,Seniority0,N,3,21-Oct-09,Collateral Type0,Coupon Frequency1,Coupon Type0,21-Oct-19,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name14,Ticker13,Country7,Stripe 4
ISIN360,sp_rating2,moody_rating7,Currency3,N,Seniority2,N,3,10-Jun-13,Collateral Type3,Coupon Frequency1,Coupon Type0,10-Jun-23,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name14,Ticker13,Country7,Stripe 3
ISIN361,sp_rating2,moody_rating7,Currency3,N,Seniority2,N,3,19-Dec-13,Collateral Type3,Coupon Frequency1,Coupon Type0,19-Dec-23,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name14,Ticker13,Country7,Stripe 3
ISIN362,sp_rating2,moody_rating7,Currency3,N,Seniority2,N,3,4-Dec-12,Collateral Type3,Coupon Frequency1,Coupon Type0,15-Dec-22,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name14,Ticker13,Country7,Stripe 3
ISIN363,sp_rating2,moody_rating7,Currency3,N,Seniority2,N,3,28-May-14,Collateral Type3,Coupon Frequency1,Coupon Type0,28-May-24,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name14,Ticker13,Country7,Stripe 3
ISIN364,sp_rating14,,Currency3,N,Seniority1,Y,3,10-Aug-15,Collateral Type1,Coupon Frequency2,Coupon Type1,29-Dec-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name14,Ticker13,Country7,Stripe 3
ISIN365,sp_rating14,,Currency3,N,Seniority1,Y,3,10-Aug-15,Collateral Type1,Coupon Frequency2,Coupon Type1,29-Dec-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name14,Ticker13,Country7,Stripe 3
ISIN366,sp_rating12,moody_rating11,Currency3,N,Seniority0,N,3,24-Aug-10,Collateral Type2,Coupon Frequency1,Coupon Type0,24-Aug-20,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name158,Ticker13,Country7,Stripe 4
ISIN367,sp_rating12,moody_rating11,Currency3,N,Seniority0,N,3,11-Jan-11,Collateral Type2,Coupon Frequency1,Coupon Type0,11-Jan-21,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name158,Ticker13,Country7,Stripe 4
ISIN368,sp_rating6,moody_rating7,Currency3,N,Seniority1,Y,3,5-Apr-07,Collateral Type1,Coupon Frequency1,Coupon Type1,5-Apr-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name159,Ticker123,Country1,Stripe 3
ISIN369,sp_rating12,moody_rating3,Currency3,N,Seniority2,N,3,30-May-01,Collateral Type3,Coupon Frequency1,Coupon Type0,30-May-31,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name160,Ticker87,Country7,Stripe 3
ISIN370,sp_rating12,moody_rating3,Currency3,N,Seniority2,N,3,26-Sep-07,Collateral Type3,Coupon Frequency1,Coupon Type0,26-Sep-17,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name160,Ticker87,Country7,Stripe 3
ISIN371,sp_rating6,moody_rating10,Currency3,N,Seniority1,Y,3,8-Dec-06,Collateral Type1,Coupon Frequency1,Coupon Type1,30-Jul-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name97,Ticker87,Country7,Stripe 3
ISIN372,sp_rating6,moody_rating10,Currency3,N,Seniority1,Y,3,25-May-07,Collateral Type1,Coupon Frequency1,Coupon Type1,30-Jan-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name97,Ticker87,Country7,Stripe 3
ISIN373,sp_rating2,moody_rating5,Currency3,N,Seniority0,N,3,23-Jan-14,Collateral Type0,Coupon Frequency1,Coupon Type0,1-Feb-24,Industry Group28,Industry Sector8,Industry SubGroup39,Issuer Name161,Ticker124,Country14,Stripe 0
ISIN374,sp_rating16,moody_rating18,Currency3,N,Seniority0,N,3,31-Mar-10,Collateral Type0,Coupon Frequency1,Coupon Type0,30-Mar-20,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name162,Ticker125,Country14,Stripe 4
ISIN375,sp_rating10,moody_rating15,Currency3,N,Seniority0,N,3,4-Mar-15,Collateral Type0,Coupon Frequency1,Coupon Type0,4-Mar-20,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name163,Ticker126,Country14,Stripe 4
ISIN376,sp_rating3,moody_rating15,Currency3,N,Seniority2,N,3,3-Sep-96,Collateral Type3,Coupon Frequency1,Coupon Type0,1-Sep-26,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name164,Ticker9,Country6,Stripe 3
ISIN377,sp_rating3,moody_rating11,Currency3,N,Seniority1,Y,3,11-May-06,Collateral Type2,Coupon Frequency1,Coupon Type1,25-May-49,Industry Group2,Industry Sector2,Industry SubGroup56,Issuer Name165,Ticker127,Country16,Stripe 10
ISIN378,sp_rating6,moody_rating13,Currency3,N,Seniority0,N,3,30-Sep-04,Collateral Type2,Coupon Frequency1,Coupon Type0,15-Nov-33,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name166,Ticker128,Country3,Stripe 7
ISIN379,sp_rating6,moody_rating13,Currency3,N,Seniority0,N,3,30-Sep-05,Collateral Type2,Coupon Frequency1,Coupon Type0,30-Sep-34,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name166,Ticker128,Country3,Stripe 7
ISIN380,sp_rating6,moody_rating13,Currency3,N,Seniority0,N,3,18-Jul-06,Collateral Type2,Coupon Frequency1,Coupon Type0,18-Jul-36,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name166,Ticker128,Country3,Stripe 7
ISIN381,sp_rating6,moody_rating13,Currency3,N,Seniority0,N,3,4-Jun-08,Collateral Type2,Coupon Frequency1,Coupon Type0,4-Jun-38,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name166,Ticker128,Country3,Stripe 7
ISIN382,sp_rating0,moody_rating10,Currency3,N,Seniority0,N,3,2-Jul-07,Collateral Type2,Coupon Frequency1,Coupon Type0,3-Jul-17,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name167,Ticker129,Country9,Stripe 7
ISIN383,sp_rating0,moody_rating10,Currency3,N,Seniority0,N,3,16-Feb-11,Collateral Type2,Coupon Frequency1,Coupon Type0,16-Feb-16,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name167,Ticker129,Country9,Stripe 7
ISIN384,sp_rating0,moody_rating10,Currency3,N,Seniority0,N,3,29-Apr-13,Collateral Type2,Coupon Frequency1,Coupon Type0,27-Apr-18,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name167,Ticker129,Country9,Stripe 7
ISIN385,sp_rating0,moody_rating2,Currency3,N,Seniority2,N,3,17-Aug-12,Collateral Type3,Coupon Frequency1,Coupon Type0,17-Aug-22,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name168,Ticker9,Country6,Stripe 3
ISIN386,sp_rating0,moody_rating17,Currency3,N,Seniority2,N,3,26-Jul-06,Collateral Type3,Coupon Frequency1,Coupon Type0,15-Jul-16,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name168,Ticker9,Country6,Stripe 3
ISIN387,sp_rating2,moody_rating13,Currency3,N,Seniority2,N,3,31-Oct-07,Collateral Type2,Coupon Frequency1,Coupon Type0,31-Oct-17,Industry Group5,Industry Sector2,Industry SubGroup45,Issuer Name169,Ticker130,Country3,Stripe 2
ISIN388,sp_rating12,moody_rating0,Currency3,N,Seniority0,N,3,11-Mar-15,Collateral Type0,Coupon Frequency1,Coupon Type0,21-Aug-54,Industry Group17,Industry Sector6,Industry SubGroup22,Issuer Name170,Ticker131,Country6,Stripe 7
ISIN389,sp_rating12,moody_rating0,Currency3,N,Seniority0,N,3,26-Sep-12,Collateral Type0,Coupon Frequency1,Coupon Type0,26-Sep-22,Industry Group17,Industry Sector6,Industry SubGroup57,Issuer Name171,Ticker132,Country7,Stripe 7
ISIN390,sp_rating12,moody_rating0,Currency3,N,Seniority0,N,3,19-Feb-13,Collateral Type0,Coupon Frequency1,Coupon Type0,19-Feb-23,Industry Group17,Industry Sector6,Industry SubGroup57,Issuer Name171,Ticker132,Country7,Stripe 7
ISIN391,sp_rating12,moody_rating0,Currency3,N,Seniority0,N,3,19-Feb-13,Collateral Type0,Coupon Frequency1,Coupon Type0,19-Feb-43,Industry Group17,Industry Sector6,Industry SubGroup57,Issuer Name171,Ticker132,Country7,Stripe 7
ISIN392,sp_rating12,moody_rating0,Currency3,N,Seniority0,N,3,19-Feb-13,Collateral Type0,Coupon Frequency1,Coupon Type0,19-Feb-18,Industry Group17,Industry Sector6,Industry SubGroup57,Issuer Name171,Ticker132,Country7,Stripe 7
ISIN393,sp_rating16,moody_rating18,Currency3,N,Seniority0,N,3,19-Nov-09,Collateral Type0,Coupon Frequency1,Coupon Type0,19-Nov-19,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name172,Ticker133,Country10,Stripe 4
ISIN394,sp_rating0,moody_rating10,Currency3,N,Seniority0,N,3,10-Nov-11,Collateral Type2,Coupon Frequency1,Coupon Type0,15-Nov-21,Industry Group35,Industry Sector0,Industry SubGroup58,Issuer Name173,Ticker111,Country17,Stripe 6
ISIN395,sp_rating0,moody_rating10,Currency3,N,Seniority0,N,3,25-Oct-12,Collateral Type2,Coupon Frequency1,Coupon Type0,25-Oct-22,Industry Group35,Industry Sector0,Industry SubGroup58,Issuer Name173,Ticker111,Country17,Stripe 6
ISIN396,sp_rating1,moody_rating0,Currency3,N,Seniority1,Y,3,14-Dec-06,Collateral Type1,Coupon Frequency1,Coupon Type1,14-Jun-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name2,Ticker2,Country1,Stripe 10
ISIN397,sp_rating1,moody_rating0,Currency3,N,Seniority1,Y,3,14-Dec-06,Collateral Type1,Coupon Frequency1,Coupon Type1,14-Jun-49,Industry Group2,Industry Sector2,Industry SubGroup2,Issuer Name2,Ticker2,Country1,Stripe 10
ISIN398,sp_rating6,moody_rating17,Currency3,N,Seniority0,N,3,4-Apr-11,Collateral Type0,Coupon Frequency1,Coupon Type0,4-Apr-21,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name174,Ticker65,Country1,Stripe 7
ISIN399,sp_rating6,moody_rating13,Currency3,N,Seniority1,Y,3,25-Jun-07,Collateral Type1,Coupon Frequency1,Coupon Type1,25-Jun-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name50,Ticker45,Country1,Stripe 3
ISIN400,sp_rating6,moody_rating7,Currency3,N,Seniority1,Y,3,6-Aug-09,Collateral Type1,Coupon Frequency1,Coupon Type1,31-Mar-49,Industry Group5,Industry Sector2,Industry SubGroup5,Issuer Name52,Ticker47,Country1,Stripe 3
ISIN401,sp_rating6,moody_rating13,Currency3,N,Seniority1,Y,3,19-Aug-15,Collateral Type1,Coupon Frequency1,Coupon Type1,19-Feb-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name50,Ticker45,Country1,Stripe 3
ISIN402,sp_rating6,moody_rating7,Currency3,N,Seniority1,Y,3,31-May-07,Collateral Type1,Coupon Frequency1,Coupon Type1,28-Feb-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name53,Ticker48,Country1,Stripe 3
ISIN403,sp_rating6,moody_rating7,Currency3,N,Seniority1,Y,3,13-Oct-09,Collateral Type1,Coupon Frequency1,Coupon Type1,13-Apr-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name53,Ticker48,Country1,Stripe 3
ISIN404,sp_rating1,moody_rating2,Currency3,N,Seniority2,Y,3,19-Sep-13,Collateral Type3,Coupon Frequency1,Coupon Type1,19-Sep-33,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name53,Ticker48,Country1,Stripe 3
ISIN405,sp_rating2,moody_rating2,Currency3,N,Seniority1,Y,3,23-Jan-14,Collateral Type1,Coupon Frequency2,Coupon Type1,23-Dec-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name53,Ticker48,Country1,Stripe 3
ISIN406,sp_rating2,moody_rating20,Currency3,N,Seniority1,Y,3,18-Sep-14,Collateral Type1,Coupon Frequency2,Coupon Type1,23-Sep-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name53,Ticker48,Country1,Stripe 3
ISIN407,sp_rating10,moody_rating1,Currency3,N,Seniority0,N,3,26-Jan-09,Collateral Type0,Coupon Frequency1,Coupon Type0,26-Jan-39,Industry Group3,Industry Sector3,Industry SubGroup29,Issuer Name62,Ticker55,Country1,Stripe 6
ISIN408,sp_rating0,moody_rating0,Currency3,N,Seniority1,Y,3,29-Jan-13,Collateral Type1,Coupon Frequency1,Coupon Type1,29-Jan-49,Industry Group3,Industry Sector3,Industry SubGroup29,Issuer Name62,Ticker55,Country1,Stripe 8
ISIN409,sp_rating0,moody_rating0,Currency3,N,Seniority1,Y,3,22-Jan-14,Collateral Type1,Coupon Frequency1,Coupon Type1,22-Jul-49,Industry Group3,Industry Sector3,Industry SubGroup29,Issuer Name62,Ticker55,Country1,Stripe 8
ISIN410,sp_rating0,moody_rating17,Currency3,N,Seniority2,N,3,17-Mar-15,Collateral Type3,Coupon Frequency1,Coupon Type0,17-Mar-25,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name53,Ticker48,Country1,Stripe 3
ISIN411,sp_rating3,moody_rating3,Currency3,N,Seniority0,N,3,10-Jun-15,Collateral Type0,Coupon Frequency1,Coupon Type0,10-Jun-20,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name122,Ticker48,Country7,Stripe 4
ISIN412,sp_rating3,moody_rating1,Currency3,N,Seniority0,N,3,10-Oct-12,Collateral Type0,Coupon Frequency1,Coupon Type0,10-Oct-22,Industry Group3,Industry Sector3,Industry SubGroup13,Issuer Name63,Ticker56,Country1,Stripe 6
ISIN413,sp_rating0,moody_rating17,Currency3,N,Seniority2,N,3,20-Apr-06,Collateral Type3,Coupon Frequency1,Coupon Type0,20-Apr-16,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name159,Ticker123,Country1,Stripe 3
ISIN414,sp_rating0,moody_rating0,Currency3,N,Seniority0,N,3,3-Apr-13,Collateral Type0,Coupon Frequency1,Coupon Type0,3-Apr-18,Industry Group7,Industry Sector5,Industry SubGroup8,Issuer Name81,Ticker70,Country1,Stripe 7
ISIN415,sp_rating6,moody_rating7,Currency3,N,Seniority1,Y,3,30-Apr-08,Collateral Type1,Coupon Frequency1,Coupon Type1,30-Jan-49,Industry Group5,Industry Sector2,Industry SubGroup9,Issuer Name49,Ticker44,Country1,Stripe 3
ISIN416,sp_rating2,moody_rating16,Currency3,N,Seniority0,Y,3,3-Apr-13,Collateral Type0,Coupon Frequency1,Coupon Type0,15-Jun-20,Industry Group34,Industry Sector5,Industry SubGroup55,Issuer Name157,Ticker122,Country1,Stripe 0
